crossroadID,crossroadName
100354,延吉路与山东路交叉口
100160,延吉路与徐州路交叉口
100307,书院路与青峰路交叉口
100303,书院路与峰山路交叉口
100459,东川路与广水路交叉口
100444,东川路与世园大道交叉口
100459,东川路与广水路交叉口
100313,东川路与金水路交叉口
100459,广水路与东川路交叉口
100458,广水路与宾川路交叉口
100609,泰安路与湖北路交叉口
100442,泰安路与费县路交叉口
100052,东海西路与山东路交叉口
100051,东海西路与延安三路交叉口
100024,东海西路与东海二路交叉口
100051,东海西路与延安三路交叉口
100062,燕儿岛路与香港中路交叉口
100055,燕儿岛路与东海中路交叉口
100082,东海中路与市立医院交叉口
100055,东海中路与燕儿岛路交叉口
100103,长春路与沈阳路交叉口
100102,长春路与利津路交叉口
100090,利津路与诸城路交叉口
100102,利津路与长春路交叉口
100179,哈尔滨路与伊春路交叉口
100178,哈尔滨路与抚顺路交叉口
100102,长春路与利津路交叉口
100101,长春路与曹县路交叉口
100139,陵县路与上海路交叉口
100132,陵县路与吴淞路交叉口
100139,陵县路与上海路交叉口
100133,陵县路与馆陶路交叉口
100311,夏庄路与果园路交叉口
100312,夏庄路与向阳路—大崂路交叉口
100315,夏庄路与中崂路交叉口
100311,夏庄路与果园路交叉口
100312,夏庄路与向阳路—大崂路交叉口
100311,夏庄路与果园路交叉口
100343,夏庄路与北崂路交叉口
100349,夏庄路与虎山路交叉口
100329,巨峰路与中崂路交叉口
100340,巨峰路与北崂路交叉口
100181,哈尔滨路与南京路交叉口
100179,哈尔滨路与伊春路交叉口
100222,长沙路与南昌路交叉口
100213,长沙路与周口路交叉口
100255,长沙路与一号线交叉口
100213,长沙路与重庆南路交叉口
100207,重庆南路与鞍山二路交叉口
100206,重庆南路与鞍山一路交叉口
100465,天水路与达川路交叉口
100420,天水路与世园大道交叉口
100269,重庆路与郑州路交叉口
100268,重庆路与洛阳路交叉口
100329,巨峰路与中崂路交叉口
100338,巨峰路与南崂路交叉口
100315,中崂路与夏庄路交叉口
100316,中崂路与黑龙江中路交叉口
100366,费县路与单县支路交叉口
100367,费县路与广州路交叉口
100053,南京路与东海西路交叉口
100060,南京路与香港中路交叉口
100361,辽阳西路与劲松四路交叉口
100176,辽阳西路与劲松五路交叉口
100457,广水路与汉川路交叉口
100456,广水路与达川路交叉口
100184,南宁路与人民路交叉口
100643,南宁路与鞍山二路交叉口
100458,宾川路与广水路交叉口
100443,宾川路与世园大道交叉口
100458,广水路与宾川路交叉口
100459,广水路与东川路交叉口
100458,广水路与宾川路交叉口
100457,广水路与汉川路交叉口
100379,四川路与贵州路交叉口
100378,四川路与磁山路交叉口
100003,南京路与闽江路交叉口
100060,南京路与香港中路交叉口
100530,青峰路与通真宫路交叉口
100322,青峰路与京口路交叉口
100530,青峰路与通真宫路交叉口
100307,青峰路与书院路交叉口
100078,香港中路与世贸中心交叉口
100059,香港中路与山东路交叉口
100532,枣园路与上苑路交叉口
100314,枣园路与顺河路交叉口
100060,南京路与香港中路交叉口
100053,南京路与东海西路交叉口
100388,台西三路与贵州路交叉口
100386,台西三路与团岛一路交叉口
100293,四流中路与兴华路交叉口
100280,四流中路与太原路交叉口
100463,天水路与铜川路交叉口
100464,天水路与合川路交叉口
100032,香港西路与东海二路交叉口
100031,香港西路与新湛二路交叉口
100030,香港西路与太平角六路交叉口
100031,香港西路与东海一路交叉口
100367,费县路与广州路交叉口
100368,费县路与滋阳路交叉口
100031,香港西路与东海一路交叉口
100032,香港西路与东海二路交叉口
100464,天水路与合川路交叉口
100465,天水路与达川路交叉口
100005,江西路与镇江路交叉口
100033,江西路与延安三路交叉口
100464,天水路与合川路交叉口
100463,天水路与铜川路交叉口
100024,东海二路与东海西路交叉口
100032,东海二路与香港西路交叉口
100393,汶上路与贵州路交叉口
100541,汶上路与单县路交叉口
100388,贵州路与台西三路交叉口
100379,贵州路与四川路交叉口
100403,上海路与第九中学交叉口
100121,上海路与胶州路交叉口
100176,辽阳西路与劲松五路交叉口
100361,辽阳西路与劲松四路交叉口
100390,贵州路与成武路交叉口
100389,贵州路与台西五路交叉口
100389,贵州路与台西五路交叉口
100388,贵州路与台西三路交叉口
100446,世园大道与毛杨路交叉口
100449,世园大道与纵五路（清溪路）交叉口
100198,四流南路与金华路交叉口
100601,四流南路与雍翠华苑小区交叉口
100480,惠水路与东川路交叉口
100479,惠水路与宾川路交叉口
100483,延川路与中崂路交叉口
100332,延川路与金水路交叉口
100040,文登路与延安一路交叉口
100041,文登路与岞山路交叉口
100140,上海路与上海支路交叉口
100141,上海路与德平路交叉口
100004,南京路与江西路交叉口
100003,南京路与闽江路交叉口
100060,南京路与香港中路交叉口
100003,南京路与闽江路交叉口
100005,镇江路与江西路交叉口
100006,镇江路与泰州二路交叉口
100305,汉川路与金水路交叉口
100437,汉川路与世园大道交叉口
100069,宁夏路与燕儿岛路交叉口
100017,宁夏路与大尧三路交叉口
100016,宁夏路与大尧一路交叉口
100017,宁夏路与银川西路交叉口
100437,汉川路与世园大道交叉口
100305,汉川路与金水路交叉口
100217,杭州路与嘉定路交叉口
100218,杭州路与开化路交叉口
100059,山东路与香港中路交叉口
100070,山东路与闽江路交叉口
100335,黑龙江中路与富裕路（上王埠村口）交叉口
100640,黑龙江中路与唐山路交叉口
100075,燕儿岛路与漳州二路交叉口
100065,燕儿岛路与闽江路交叉口
100068,燕儿岛路与江西路交叉口
100065,燕儿岛路与闽江路交叉口
100064,福州南路与闽江路交叉口
100067,福州南路与江西路交叉口
100065,燕儿岛路与闽江路交叉口
100068,燕儿岛路与江西路交叉口
100083,燕儿岛路与逍遥三路交叉口
100068,燕儿岛路与江西路交叉口
100636,九水路与玉液泉路交叉口
100637,九水路与李村小学交叉口
100072,燕儿岛路与逍遥二路交叉口
100069,燕儿岛路与宁夏路交叉口
100637,九水路与李村小学交叉口
100636,九水路与玉液泉路交叉口
100502,福州南路与漳浦路交叉口
100071,福州南路与漳州二路交叉口
100181,南京路与哈尔滨路交叉口
100137,南京路与伊春路交叉口
100138,馆陶路与上海路交叉口
100133,馆陶路与陵县路交叉口
100530,通真宫路与青峰路交叉口
100310,通真宫路与君峰路交叉口
100640,黑龙江中路与唐山路交叉口
100335,黑龙江中路与富裕路（上王埠村口）交叉口
100323,黑龙江中路与华楼山路交叉口
100324,黑龙江中路与李沧区政府交叉口
100473,宜川路与合水路交叉口
100450,宜川路与广水路交叉口
100525,黑龙江路与金秋桂圆小区交叉口
100522,黑龙江路与六号线（规划六路）交叉口
100476,惠水路与合川路交叉口
100475,惠水路与铜川路交叉口
100477,惠水路与汉川路交叉口
100478,惠水路与号线交叉口
100603,文昌路与十梅庵公园交叉口
100524,文昌路与遵义路交叉口
100525,黑龙江路与上王埠村口交叉口
100334,黑龙江路与金水路交叉口
100084,铜川路与衡水路交叉口
100475,铜川路与惠水路交叉口
100524,文昌路与遵义路交叉口
100603,文昌路与十梅庵公园交叉口
100512,汉川路与衡水路交叉口
100477,汉川路与惠水路交叉口
100032,东海二路与香港西路交叉口
100024,东海二路与新湛二路交叉口
100129,合川路与衡水路交叉口
100476,合川路与惠水路交叉口
100130,利津路与辽宁路交叉口
100090,利津路与宁海路交叉口
100235,南昌路与宜阳路交叉口
100234,南昌路与清江路交叉口
100326,铜川路与金水路交叉口
100484,铜川路与中崂路交叉口
100093,青海路与益都路交叉口
100094,青海路与昌乐路交叉口
100101,曹县路与长春路交叉口
100097,曹县路与昌乐路交叉口
100235,南昌路与宜阳路交叉口
100237,南昌路与萍乡路交叉口
100101,长春路与曹县路交叉口
100102,长春路与利津路交叉口
100133,馆陶路与陵县路交叉口
100138,馆陶路与上海路交叉口
100189,瑞昌路与广昌路交叉口
100190,瑞昌路与湖清路交叉口
100191,瑞昌路与金华路交叉口
100190,瑞昌路与广昌路交叉口
100444,世园大道与东川路交叉口
100443,世园大道与宾川路交叉口
100221,瑞昌路与杭州路交叉口
100191,瑞昌路与金华路交叉口
100227,温州路与宁化路交叉口
100205,温州路与重庆南路交叉口
100267,金水路与灵川路交叉口
100326,金水路与铜川路交叉口
100221,瑞昌路与杭州路交叉口
100192,瑞昌路与人民路北交叉口
100195,瑞昌路与吉水路交叉口
100194,瑞昌路与顺昌路交叉口
100193,瑞昌路与人民路交叉口
100194,瑞昌路与顺昌路交叉口
100195,瑞昌路与吉水路交叉口
100196,瑞昌路与南昌路交叉口
100234,南昌路与清江路交叉口
100196,南昌路与瑞昌路交叉口
100197,瑞昌路与嘉善路交叉口
100196,瑞昌路与南昌路交叉口
100059,香港中路与山东路交叉口
100080,香港中路与市政府交叉口
100449,世园大道与纵五路（清溪路）交叉口
100446,世园大道与毛杨路交叉口
100198,四流南路与金华路交叉口
100199,四流南路与南丰路交叉口
100385,云南路与郓城北路交叉口
100384,云南路与汶上路交叉口
100068,江西路与燕儿岛路交叉口
100067,江西路与福州南路交叉口
100203,四流南路与洛阳路交叉口
100202,四流南路与开封路交叉口
100202,四流南路与开封路交叉口
100203,四流南路与洛阳路交叉口
100206,重庆南路与鞍山一路交叉口
100205,重庆南路与人民路交叉口
100205,重庆南路与人民路交叉口
100206,重庆南路与温州路交叉口
100623,重庆南路与淮安路交叉口
100209,重庆南路与清江路交叉口
100019,银川西路与宁德路交叉口
100659,银川西路与胶宁高架下桥口交叉口
100027,香港西路与一疗交叉口
100028,香港西路与鹊山路交叉口
100307,书院路与青峰路交叉口
100302,书院路与君峰路交叉口
100633,徐州路与如东路交叉口
100002,徐州路与江西路交叉口
100302,书院路与君峰路交叉口
100307,书院路与青峰路交叉口
100052,东海西路与山东路交叉口
100081,东海西路与五四广场交叉口
100465,天水路与达川路交叉口
100464,天水路与合川路交叉口
100473,宜川路与合水路交叉口
100472,宜川路与赤水路交叉口
100053,东海西路与南京路交叉口
100081,东海西路与五四广场交叉口
100055,东海中路与燕儿岛路交叉口
100054,东海中路与福州南路交叉口
100079,香港中路与台湾路交叉口
100063,香港中路与江西路交叉口
100079,香港中路与台湾路交叉口
100085,香港中路与澄海一路交叉口
100085,香港中路与澄海一路交叉口
100079,香港中路与台湾路交叉口
100063,香港中路与江西路交叉口
100079,香港中路与台湾路交叉口
100074,香港中路与嘉义路交叉口
100086,香港中路与花莲路交叉口
100066,江西路与山东路交叉口
100434,江西路与泰州路（青岛镇江路小学）交叉口
100146,威海路与洮南路交叉口
100147,威海路与长春路交叉口
100147,威海路与长春路交叉口
100146,威海路与洮南路交叉口
100061,福州南路与香港中路交叉口
100071,福州南路与漳州二路交叉口
100071,福州南路与漳州二路交叉口
100061,福州南路与香港中路交叉口
100054,福州南路与东海中路交叉口
100061,福州南路与香港中路交叉口
100102,长春路与利津路交叉口
100103,长春路与沈阳路交叉口
100147,长春路与威海路交叉口
100103,长春路与沈阳路交叉口
100000,新浦路与闽江路交叉口
100080,新浦路与香港中路交叉口
100286,重庆中路与金水路交叉口
100287,重庆中路与升平路交叉口
100287,重庆中路与文安路交叉口
100286,重庆中路与金水路交叉口
100000,闽江路与新浦路交叉口
100008,闽江路与云霄路交叉口
100309,延寿宫路与君峰路交叉口
100283,延寿宫路与重庆中路交叉口
100112,福州北路与伊春路交叉口
100111,福州北路与政法公寓前交叉口
100284,重庆中路与通真宫路交叉口
100285,重庆中路与振华路交叉口
100067,福州南路与江西路交叉口
100362,福州南路与卫校交叉口
100286,重庆中路与金水路交叉口
100285,重庆中路与升平路交叉口
100285,重庆中路与振华路交叉口
100284,重庆中路与通真宫路交叉口
100237,南昌路与萍乡路交叉口
100235,南昌路与宜阳路交叉口
100017,宁夏路与大尧三路交叉口
100069,宁夏路与隆德路交叉口
100144,沈阳路与杭鞍快速路上桥口交叉口
100143,沈阳路与曹县路交叉口
100269,重庆路与郑州路交叉口
100270,重庆路与青山路交叉口
100159,延吉路与镇江路交叉口
100158,延吉路与延安三路交叉口
100356,南京路与辽阳西路交叉口
100108,南京路与敦化路交叉口
100306,夏庄路与书院路交叉口
100312,夏庄路与京口路交叉口
100242,金水路与金川路交叉口
100332,金水路与延川路交叉口
100327,金水路与合川路交叉口
100326,金水路与铜川路交叉口
100358,辽阳西路与吴兴路交叉口
100357,辽阳西路与绍兴路交叉口
100049,高雄路与基隆路交叉口
100364,高雄路与宁夏路交叉口
100658,河南路与广西路交叉口
100610,河南路与太平路交叉口
100068,江西路与燕儿岛路交叉口
100412,江西路与古田路交叉口
100610,河南路与太平路交叉口
100658,河南路与广西路交叉口
100658,河南路与广西路交叉口
100495,河南路与湖南路交叉口
100495,湖南路与河南路交叉口
100535,湖南路与蒙阴路交叉口
100077,东海中路与台湾路交叉口
100057,东海中路与台南路交叉口
100057,东海中路与台南路交叉口
100077,东海中路与台湾路交叉口
100236,南昌路与高安路交叉口
100237,南昌路与萍乡路交叉口
100114,合肥路与劲松一路交叉口
100115,合肥路与劲松三路交叉口
100236,南昌路与高安路交叉口
100222,南昌路与长沙路交叉口
100391,贵州路与青铜峡路交叉口
100390,贵州路与成武路交叉口
100137,伊春路与南京路交叉口
100179,伊春路与哈尔滨路交叉口
100535,湖南路与蒙阴路交叉口
100495,湖南路与河南路交叉口
100163,劲松三路与银川西路交叉口
100168,劲松三路与同安路交叉口
100168,劲松三路与同安路交叉口
100163,劲松三路与银川西路交叉口
100163,银川西路与劲松三路交叉口
100164,银川西路与同乐三路交叉口
100478,惠水路与号线交叉口
100479,惠水路与宾川路交叉口
100451,金川路与广水路交叉口
100242,金川路与金水路交叉口
100452,延川路与广水路交叉口
100332,延川路与金水路交叉口
100454,广水路与铜川路交叉口
100455,广水路与合川路交叉口
100454,铜川路与广水路交叉口
100326,铜川路与金水路交叉口
100381,广州路与云南路交叉口
100367,广州路与费县路交叉口
100157,台东八路与延安三路交叉口
100148,台东八路与威海路交叉口
100158,长春路与延安三路交叉口
100147,长春路与延吉路交叉口
100455,广水路与合川路交叉口
100456,广水路与达川路交叉口
100456,广水路与达川路交叉口
100455,广水路与合川路交叉口
100201,四流南路与开平路交叉口
100200,四流南路与长沙路交叉口
100222,长沙路与南昌路交叉口
100200,长沙路与周口路交叉口
100169,镇江路与四十三中学交叉口
100006,镇江路与泰州二路交叉口
100191,瑞昌路与金华路交叉口
100221,瑞昌路与杭州路交叉口
100150,威海路与台东一路交叉口
100151,威海路与桑梓路交叉口
100104,登州路与延安一路交叉口
100407,登州路与黄台路交叉口
100213,长沙路与重庆南路交叉口
100255,长沙路与宁乡路交叉口
100267,金水路与灵川路交叉口
100332,金水路与延川路交叉口
100077,台湾路与东海中路交叉口
100079,台湾路与香港中路交叉口
100082,东海中路与市立医院交叉口
100056,东海中路与珠海支路交叉口
100411,人民路与杭州路交叉口
100193,人民路与瑞昌路交叉口
100039,文登路与南海路（文登路小学）交叉口
100040,文登路与延安一路交叉口
100056,东海中路与珠海支路交叉口
100077,东海中路与台湾路交叉口
100097,曹县路与昌乐路交叉口
100101,曹县路与长春路交叉口
100118,昌乐路与华阳路交叉口
100097,昌乐路与曹县路交叉口
100439,太平路与大学路交叉口
100037,太平路与常州路（太平路小学）交叉口
100037,太平路与常州路（太平路小学）交叉口
100439,太平路与大学路交叉口
100051,东海西路与延安三路交叉口
100024,东海西路与东海二路交叉口
100143,曹县路与沈阳路交叉口
100101,曹县路与华阳路交叉口
100193,瑞昌路与人民路交叉口
100192,瑞昌路与人民路北交叉口
100208,重庆南路与南京路交叉口
100209,重庆南路与清江路交叉口
100015,福州南路与宁夏路交叉口
100362,福州南路与卫校交叉口
100051,延安三路与东海西路交叉口
100058,延安三路与香港西路交叉口
100309,君峰路与延寿宫路交叉口
100350,君峰路与李沧路小学交叉口
100332,金水路与延川路交叉口
100267,金水路与灵川路交叉口
100059,山东路与香港中路交叉口
100052,山东路与东海西路交叉口
100051,东海西路与延安三路交叉口
100052,东海西路与山东路交叉口
100070,山东路与闽江路交叉口
100059,山东路与香港中路交叉口
100052,山东路与东海西路交叉口
100059,山东路与香港中路交叉口
100119,华阳路与诸城路交叉口
100120,华阳路与埕口路交叉口
100162,伊春路与绍兴路交叉口
100137,伊春路与南京路交叉口
100022,延吉路与吴兴路交叉口
100134,延吉路与南京路交叉口
100115,合肥路与劲松三路交叉口
100114,合肥路与劲松一路交叉口
100234,南昌路与清江路交叉口
100235,南昌路与宜阳路交叉口
100359,辽阳西路与劲松一路交叉口
100360,辽阳西路与劲松三路交叉口
100364,高雄路与宁夏路交叉口
100049,高雄路与基隆路交叉口
100054,东海中路与福州南路交叉口
100055,东海中路与燕儿岛路交叉口
100343,北崂路与夏庄路交叉口
100340,北崂路与巨峰路交叉口
100326,金水路与铜川路交叉口
100267,金水路与灵川路交叉口
100300,青山路与君峰路交叉口
100634,青山路与百通花园交叉口
100266,郑州路与四流路交叉口
100269,郑州路与重庆路交叉口
100238,鞍山二路与抚顺路交叉口
100244,鞍山二路与鞍山路交叉口
100291,唐山路与重庆中路交叉口
100295,唐山路与永平路交叉口
100295,唐山路与永平路交叉口
100291,唐山路与重庆中路交叉口
100287,重庆中路与文安路交叉口
100282,重庆中路与邢台路交叉口
100305,金水路与汉川路交叉口
100325,金水路与宾川路交叉口
100306,京口路与书院路交叉口
100319,京口路与夏庄路交叉口
100105,镇江北路与敦化路交叉口
100159,镇江北路与延吉路交叉口
100171,镇江路与志成中学交叉口
100159,镇江路与延吉路交叉口
100420,天水路与世园大道交叉口
100465,天水路与达川路交叉口
100307,青峰路与书院路交叉口
100322,青峰路与京口路交叉口
100027,香港西路与一疗交叉口
100029,香港西路与太平角四路交叉口
100063,香港中路与江西路交叉口
100074,香港中路与嘉义路交叉口
100086,香港中路与花莲路交叉口
100087,香港中路与彰化路交叉口
100283,重庆中路与延寿宫路交叉口
100284,重庆中路与通真宫路交叉口
100199,四流南路与南丰路交叉口
100198,四流南路与金华路交叉口
100378,四川路与磁山路交叉口
100379,四川路与贵州路交叉口
100270,重庆路与青山路交叉口
100271,重庆路与书院路交叉口
100271,重庆路与书院路交叉口
100270,重庆路与青山路交叉口
100300,君峰路与青山路交叉口
100302,君峰路与书院路交叉口
100309,君峰路与延寿宫路交叉口
100302,君峰路与书院路交叉口
100625,金水路与枣园路交叉口
100342,金水路与秀峰路交叉口
100286,升平路与重庆中路交叉口
100627,升平路与金水路交叉口
100627,升平路与正定二路交叉口
100286,升平路与重庆中路交叉口
100334,金水路与黑龙江中路交叉口
100342,金水路与秀峰路交叉口
100127,华阳路与辽宁路交叉口
100118,华阳路与昌乐路交叉口
100193,人民路与瑞昌路交叉口
100411,人民路与杭州路交叉口
100059,香港中路与山东路交叉口
100078,香港中路与世贸中心交叉口
100458,宾川路与广水路交叉口
100325,宾川路与金水路交叉口
100378,四川路与磁山路交叉口
100377,四川路与西藏路交叉口
100377,四川路与西藏路交叉口
100378,四川路与磁山路交叉口
100209,重庆南路与清江路交叉口
100208,重庆南路与南京路交叉口
100356,辽阳西路与南京路交叉口
100441,辽阳西路与抚顺路交叉口
100213,重庆南路与长沙路交叉口
100214,重庆南路与开平路交叉口
100214,重庆南路与开平路交叉口
100213,重庆南路与长沙路交叉口
100073,福州南路与漳州一路交叉口
100502,福州南路与漳浦路交叉口
100071,福州南路与漳州二路交叉口
100502,福州南路与漳浦路交叉口
100357,辽阳西路与绍兴路交叉口
100358,辽阳西路与吴兴路交叉口
100200,长沙路与四流南路交叉口
100222,长沙路与大沙路交叉口
100412,江西路与古田路交叉口
100068,江西路与燕儿岛路交叉口
100268,洛阳路与重庆路交叉口
100228,洛阳路与商丘路交叉口
100495,河南路与湖南路交叉口
100658,河南路与广西路交叉口
100367,广州路与费县路交叉口
100381,广州路与云南路交叉口
100063,江西路与香港中路交叉口
100412,江西路与古田路交叉口
100272,常宁路与黑龙江路交叉口
100263,常宁路与规划路交叉口
100263,常宁路与规划路交叉口
100272,常宁路与黑龙江路交叉口
100273,黑龙江中路与海尔五号门交叉口
100274,黑龙江中路与莲花山路交叉口
100264,黑龙江南路与开平路交叉口
100100,黑龙江南路与果品批发市场交叉口
100100,黑龙江南路与果品批发市场交叉口
100264,黑龙江南路与开平路交叉口
100156,延安三路与台东六路交叉口
100157,延安三路与台东八路交叉口
100157,延安三路与台东八路交叉口
100156,延安三路与台东六路交叉口
100159,镇江北路与延吉路交叉口
100105,镇江北路与敦化路交叉口
100404,镇江路与北仲路（北仲路第二小学）交叉口
100171,镇江路与志成中学交叉口
100239,金沙路与青岛启元学校交叉口
100592,金沙路与大沙路交叉口
100286,金水路与重庆中路交叉口
100517,金水路与升平路交叉口
100517,金水路与文昌路交叉口
100625,金水路与枣园路交叉口
100240,金水路与五指峰路（规划一路）交叉口
100334,金水路与黑龙江中路交叉口
100334,金水路与黑龙江中路交叉口
100240,金水路与五指峰路（规划一路）交叉口
100330,金水路与巨峰路交叉口
100240,金水路与五指峰路（规划一路）交叉口
100240,金水路与五指峰路（规划一路）交叉口
100330,金水路与巨峰路交叉口
100241,金水路与奇峰路交叉口
100330,金水路与巨峰路交叉口
100330,金水路与巨峰路交叉口
100241,金水路与奇峰路交叉口
100331,金水路与宜川路交叉口
100241,金水路与奇峰路交叉口
100241,金水路与奇峰路交叉口
100331,金水路与宜川路交叉口
100327,金水路与合川路交叉口
100276,金水路与永川路交叉口
100276,金水路与永川路交叉口
100327,金水路与合川路交叉口
100328,金水路与武川路交叉口
100276,金水路与永川路交叉口
100276,金水路与永川路交叉口
100328,金水路与武川路交叉口
100298,金水路与达川路交叉口
100328,金水路与武川路交叉口
100328,金水路与武川路交叉口
100298,金水路与达川路交叉口
100305,金水路与汉川路交叉口
100298,金水路与达川路交叉口
100345,九水东路与石牛山路交叉口
100344,九水东路与巨峰路交叉口
100344,九水东路与巨峰路交叉口
100345,九水东路与石牛山路交叉口
100346,九水东路与铜川路交叉口
100347,九水东路与合川路交叉口
100318,九水路与黑龙江中路交叉口
100626,九水路与五十八中交叉口
100636,九水路与玉液泉路交叉口
100626,九水路与五十八中交叉口
100346,九水东路与铜川路交叉口
100487,九水东路与延川路交叉口
100345,九水东路与石牛山路交叉口
100487,九水东路与延川路交叉口
100308,九水路与京口路交叉口
100637,九水路与李村小学交叉口
100489,九水东路与汉川路交叉口
100347,九水东路与合川路交叉口
100347,九水东路与合川路交叉口
100489,九水东路与汉川路交叉口
100348,九水东路与宾川路交叉口
100489,九水东路与汉川路交叉口
100489,九水东路与汉川路交叉口
100348,九水东路与宾川路交叉口
100490,九水东路与东川路交叉口
100348,九水东路与宾川路交叉口
100348,九水东路与宾川路交叉口
100490,九水东路与东川路交叉口
100491,九水东路与毛杨路交叉口
100490,九水东路与东川路交叉口
100490,九水东路与东川路交叉口
100491,九水东路与毛杨路交叉口
100529,万年泉路与农科院路口交叉口
100304,万年泉路与九水路交叉口
100304,万年泉路与九水路交叉口
100529,万年泉路与向阳路交叉口
100308,京口路与九水路交叉口
100306,京口路与书院路交叉口
100306,京口路与书院路交叉口
100308,京口路与夏庄路交叉口
100318,黑龙江中路与九水路交叉口
100317,黑龙江中路与大崂路交叉口
100317,黑龙江中路与大崂路交叉口
100318,黑龙江中路与九水路交叉口
100626,九水路与五十八中交叉口
100636,九水路与玉液泉路交叉口
100517,金水路与文昌路交叉口
100286,金水路与重庆中路交叉口
100625,金水路与枣园路交叉口
100517,金水路与文昌路交叉口
100444,世园大道与东川路交叉口
100446,世园大道与毛杨路交叉口
100342,金水路与秀峰路交叉口
100625,金水路与枣园路交叉口
100271,书院路与重庆路交叉口
100302,书院路与君峰路交叉口
100302,书院路与君峰路交叉口
100271,书院路与重庆路交叉口
100331,金水路与宜川路交叉口
100242,金水路与金川路交叉口
100067,江西路与福州南路交叉口
100068,江西路与燕儿岛路交叉口
100446,世园大道与毛杨路交叉口
100444,世园大道与东川路交叉口
100447,世园大道与号线交叉口
100446,世园大道与毛杨路交叉口
100446,世园大道与毛杨路交叉口
100447,世园大道与号线交叉口
100448,世园大道与毕家上流交叉口
100447,世园大道与号线交叉口
100447,世园大道与号线交叉口
100448,世园大道与毕家上流交叉口
100449,世园大道与纵五路（清溪路）交叉口
100448,世园大道与毕家上流交叉口
100448,世园大道与毕家上流交叉口
100449,世园大道与纵五路（清溪路）交叉口
100486,东川路与三号线交叉口
100444,东川路与世园大道交叉口
100486,东川路与三号线交叉口
100485,东川路与一号线交叉口
100485,东川路与一号线交叉口
100486,东川路与三号线交叉口
100323,黑龙江中路与华楼山路交叉口
100318,黑龙江中路与九水路交叉口
100318,黑龙江中路与九水路交叉口
100323,黑龙江中路与华楼山路交叉口
100332,金水路与延川路交叉口
100242,金水路与金川路交叉口
100344,巨峰路与九水东路交叉口
100338,巨峰路与南崂路交叉口
100338,巨峰路与南崂路交叉口
100344,巨峰路与九水东路交叉口
100487,延川路与九水东路交叉口
100483,延川路与中崂路交叉口
100483,延川路与中崂路交叉口
100487,延川路与九水东路交叉口
100346,铜川路与九水东路交叉口
100484,铜川路与中崂路交叉口
100484,铜川路与中崂路交叉口
100346,铜川路与九水东路交叉口
100084,铜川路与衡水路交叉口
100346,铜川路与九水东路交叉口
100346,铜川路与九水东路交叉口
100084,铜川路与衡水路交叉口
100347,合川路与九水东路交叉口
100482,合川路与龙水路交叉口
100482,合川路与龙水路交叉口
100347,合川路与九水东路交叉口
100129,合川路与衡水路交叉口
100347,合川路与九水东路交叉口
100347,合川路与九水东路交叉口
100129,合川路与衡水路交叉口
100489,汉川路与九水东路交叉口
100305,汉川路与金水路交叉口
100305,汉川路与金水路交叉口
100489,汉川路与九水东路交叉口
100512,汉川路与衡水路交叉口
100489,汉川路与九水东路交叉口
100489,汉川路与九水东路交叉口
100512,汉川路与衡水路交叉口
100348,宾川路与九水东路交叉口
100325,宾川路与金水路交叉口
100325,宾川路与金水路交叉口
100348,宾川路与九水东路交叉口
100514,宾川路与衡水路交叉口
100348,宾川路与九水东路交叉口
100348,宾川路与九水东路交叉口
100514,宾川路与衡水路交叉口
100515,东川路与衡水路交叉口
100490,东川路与九水东路交叉口
100490,东川路与九水东路交叉口
100515,东川路与衡水路交叉口
100490,东川路与九水东路交叉口
100313,东川路与金水路交叉口
100313,东川路与金水路交叉口
100490,东川路与九水东路交叉口
